,0
1938-02-26,0.9128452786230641
1938-02-27,0.7212285194659013
1938-02-28,0.4810814325624331
1938-03-01,0.20454059123234725
1938-03-02,-0.08852221270317694
1938-03-03,-0.37601691396923453
1938-03-04,-0.6405454389333656
1938-03-05,-0.8737254792072757
1938-03-06,-1.0752675963561353
1938-03-07,-1.2480303338429506
1938-03-08,-1.3934367526192273
1938-03-09,-1.511225823522782
1938-03-10,-1.603426580151169
1938-03-11,-1.67784631616733
1938-03-12,-1.745671652240386
1938-03-13,-1.8130558565462507
1938-03-14,-1.8730215050134664
1938-03-15,-1.9046716062736662
1938-03-16,-1.8809366007943447
1938-03-17,-1.7801855925475847
1938-03-18,-1.5951662460663407
1938-03-19,-1.3352202585611936
1938-03-20,-1.0226299963104617
1938-03-21,-0.6870435721789334
1938-03-22,-0.35998247784144677
1938-03-23,-0.06854003766366182
1938-03-24,0.17134472463820938
1938-03-25,0.35819515416907466
1938-03-26,0.5015539215563628
1938-03-27,0.6133071760737904
1938-03-28,0.6993908518263753
1938-03-29,0.7571476272149751
1938-03-30,0.779814621505194
1938-03-31,0.7648921582480999
1938-04-01,0.7206721087196161
1938-04-02,0.6665419090813243
1938-04-03,0.6266199529810057
1938-04-04,0.6200080236624557
1938-04-05,0.6525788577059932
1938-04-06,0.7140271477713378
1938-04-07,0.781476333936
1938-04-08,0.8286237824229141
1938-04-09,0.8370417444060074
1938-04-10,0.803971564620401
1938-04-11,0.7415990218050791
1938-04-12,0.6676696751377107
1938-04-13,0.5935646956063473
1938-04-14,0.5182107938262328
1938-04-15,0.43182105761186795
1938-04-16,0.32573889865099614
1938-04-17,0.20060439307880434
1938-04-18,0.06733068376320596
1938-04-19,-0.0586552999733508
1938-04-20,-0.16439956561003183
1938-04-21,-0.24202077234853914
1938-04-22,-0.28661000512912566
1938-04-23,-0.29377456446025635
1938-04-24,-0.26020000607385685
1938-04-25,-0.18625704350494865
1938-04-26,-0.07786307671706665
1938-04-27,0.053262749251537414
1938-04-28,0.19002313874521826
1938-04-29,0.31144990268743183
1938-04-30,0.3972784730284855
1938-05-01,0.43572720369006196
1938-05-02,0.43026694394475057
1938-05-03,0.3994407516331627
1938-05-04,0.3676519903616783
1938-05-05,0.3520406226431503
1938-05-06,0.3546287251854454
1938-05-07,0.3651935754323564
1938-05-08,0.37134203240105823
1938-05-09,0.36682721107705746
1938-05-10,0.35239753764443155
1938-05-11,0.3314207906662097
1938-05-12,0.30637884986013153
1938-05-13,0.2790926209637616
1938-05-14,0.2524491287221317
1938-05-15,0.23060650811894035
1938-05-16,0.21728082302156526
1938-05-17,0.21340824687933435
1938-05-18,0.21497679563477556
1938-05-19,0.21181193992736902
1938-05-20,0.1887424870651952
1938-05-21,0.1297941134994704
1938-05-22,0.024206528258567964
1938-05-23,-0.1277284275898018
1938-05-24,-0.3115725452700431
1938-05-25,-0.5013096342230434
1938-05-26,-0.66809623370726
1938-05-27,-0.7907936493652876
1938-05-28,-0.8619874154579054
1938-05-29,-0.8866217699375847
1938-05-30,-0.8754899556742597
1938-05-31,-0.8385297530675067
1938-06-01,-0.7819340923051177
1938-06-02,-0.7090659726775207
1938-06-03,-0.6220888361032549
1938-06-04,-0.5223363265585498
1938-06-05,-0.4104164233703758
1938-06-06,-0.2871519586735495
1938-06-07,-0.15458790107362597
1938-06-08,-0.016340688711732596
1938-06-09,0.1216925507331232
1938-06-10,0.24980233516326794
1938-06-11,0.354219687988173
1938-06-12,0.4206747976949984
1938-06-13,0.4407691597917538
1938-06-14,0.41673726614514234
1938-06-15,0.3609716062431981
1938-06-16,0.2908958500599142
1938-06-17,0.22295839318482108
1938-06-18,0.1695289968226414
1938-06-19,0.13964473877663558
1938-06-20,0.1409491588013777
1938-06-21,0.1788914662757613
1938-06-22,0.2524290101895377
1938-06-23,0.35015701054659143
1938-06-24,0.4518336854156254
1938-06-25,0.5359269825414482
1938-06-26,0.5882030839092711
1938-06-27,0.6050661889133693
1938-06-28,0.589942575773572
1938-06-29,0.5465896258477615
1938-06-30,0.4748140883894438
1938-07-01,0.37156846059436427
1938-07-02,0.23657794690623302
1938-07-03,0.078235718113125
1938-07-04,-0.08541551291161935
1938-07-05,-0.23252351525069703
1938-07-06,-0.3461637861756197
1938-07-07,-0.4195162990504874
1938-07-08,-0.45444439178760676
1938-07-09,-0.4557751530738363
1938-07-10,-0.4260302264000488
1938-07-11,-0.3644198187124006
1938-07-12,-0.2702500135186478
1938-07-13,-0.14723617794681315
1938-07-14,-0.005128781378838508
1938-07-15,0.14173093997503372
1938-07-16,0.2770789928300636
1938-07-17,0.3853528748599302
1938-07-18,0.4543860640111377
1938-07-19,0.47786806961521844
1938-07-20,0.456306890800965
1938-07-21,0.3960636208631648
1938-07-22,0.3077121233806787
1938-07-23,0.2046344044723361
1938-07-24,0.10134700248077845
1938-07-25,0.010898761487858302
1938-07-26,-0.058177667474125935
1938-07-27,-0.10405635192193528
1938-07-28,-0.13159708905586143
1938-07-29,-0.14970347203353207
1938-07-30,-0.16725479805607024
1938-07-31,-0.18994048860858226
1938-08-01,-0.21931760050120375
1938-08-02,-0.2533506272178209
1938-08-03,-0.28714039370823347
1938-08-04,-0.31388275916970004
1938-08-05,-0.3268192904792771
1938-08-06,-0.322071682347449
1938-08-07,-0.3008789995216305
1938-08-08,-0.26983729349986113
1938-08-09,-0.23937863631316902
1938-08-10,-0.22190253866917226
1938-08-11,-0.22993790915688106
1938-08-12,-0.2734900747577958
1938-08-13,-0.3564724833483187
1938-08-14,-0.47388845071412566
1938-08-15,-0.6116291505297463
1938-08-16,-0.7492233762597567
1938-08-17,-0.8641848291884126
1938-08-18,-0.936276451395414
1938-08-19,-0.9506910187519826
1938-08-20,-0.9000570746286392
1938-08-21,-0.7854548050962853
1938-08-22,-0.6164025618702618
1938-08-23,-0.4097602053799986
1938-08-24,-0.18789495080604918
1938-08-25,0.02390740546620103
1938-08-26,0.20130150782495576
1938-08-27,0.3256823750868981
1938-08-28,0.38814816573517996
1938-08-29,0.39112930577669325
1938-08-30,0.34730486486156886
1938-08-31,0.2759069005091937
1938-09-01,0.19724217973066055
1938-09-02,0.12766605280076587
1938-09-03,0.07695207934616323
1938-09-04,0.047980936604836
1938-09-05,0.037374128123136355
1938-09-06,0.03658131463487162
1938-09-07,0.034448264145268706
1938-09-08,0.021644424351553185
1938-09-09,-0.006003576525850915
1938-09-10,-0.04881067804023133
1938-09-11,-0.10753835905304694
1938-09-12,-0.1848695891023281
1938-09-13,-0.28178321121281846
1938-09-14,-0.3925882956050647
1938-09-15,-0.5031328315527674
1938-09-16,-0.5934257756885853
1938-09-17,-0.6434948336717341
1938-09-18,-0.639951812269481
1938-09-19,-0.5800551124404955
1938-09-20,-0.47096736692271746
1938-09-21,-0.32475221641129204
1938-09-22,-0.15273677088821497
1938-09-23,0.036410684856187384
1938-09-24,0.2336657999676532
1938-09-25,0.42483723957234387
1938-09-26,0.5892218126040886
1938-09-27,0.7050695761795044
1938-09-28,0.7600868636128126
1938-09-29,0.7603050536162891
1938-09-30,0.7304578959553706
1938-10-01,0.7042449975677149
1938-10-02,0.7101448446681349
1938-10-03,0.7619174709806174
1938-10-04,0.8586545199772835
1938-10-05,0.9904731893539347
1938-10-06,1.1427462099945018
1938-10-07,1.2974326730373171
1938-10-08,1.435482284213816
1938-10-09,1.5413637416583315
1938-10-10,1.6059376602986792
1938-10-11,1.6258052491574038
1938-10-12,1.6018277089550805
1938-10-13,1.5386126210505777
1938-10-14,1.4434413024098705
1938-10-15,1.3237318026930132
1938-10-16,1.185035840549137
1938-10-17,1.0312713626623786
1938-10-18,0.8661180865555571
1938-10-19,0.6936346546297916
1938-10-20,0.5180005863001483
1938-10-21,0.34321936240825185
1938-10-22,0.17272910918148682
1938-10-23,0.008627838003397684
1938-10-24,-0.14862460936432959
1938-10-25,-0.29912632788099647
1938-10-26,-0.4414347213245211
1938-10-27,-0.5705316207345272
1938-10-28,-0.6768085303694513
1938-10-29,-0.7472761219539003
1938-10-30,-0.7698672422681155
1938-10-31,-0.7397588330567235
1938-11-01,-0.6642466975047946
1938-11-02,-0.5624561861493051
1938-11-03,-0.4587419034639356
1938-11-04,-0.37255887223962003
1938-11-05,-0.30987307061041625
1938-11-06,-0.2603147409064843
1938-11-07,-0.20147419014573686
1938-11-08,-0.10945666201180966
1938-11-09,0.027552590828062773
1938-11-10,0.19924393720140138
1938-11-11,0.37395533600943603
1938-11-12,0.511656438353372
1938-11-13,0.5819077928145702
1938-11-14,0.576613154205231
1938-11-15,0.5123478517929783
1938-11-16,0.423529650285735
1938-11-17,0.35094771992803114
1938-11-18,0.3304339188128871
1938-11-19,0.3849725225358509
1938-11-20,0.5209714264333687
1938-11-21,0.7274801249090284
1938-11-22,0.9769172394649704
1938-11-23,1.2280214387061197
1938-11-24,1.4341443402762848
1938-11-25,1.5580968970630427
1938-11-26,1.5876120437776897
1938-11-27,1.5402913476914109
1938-11-28,1.4516563238321987
1938-11-29,1.3533151778217738
1938-11-30,1.2572623173341868
1938-12-01,1.157056797223609
1938-12-02,1.042709983773353
1938-12-03,0.9166303475226096
1938-12-04,0.7986490018759859
1938-12-05,0.7168266346874106
1938-12-06,0.6905207383431856
1938-12-07,0.7163025088124275
1938-12-08,0.7647297992121843
1938-12-09,0.7905239177632267
1938-12-10,0.7517963658963447
1938-12-11,0.627662695225687
1938-12-12,0.42413457603908883
1938-12-13,0.1675475671226465
1938-12-14,-0.10708141363712474
1938-12-15,-0.3663109738365402
1938-12-16,-0.5852489870129398
1938-12-17,-0.7504021278097572
1938-12-18,-0.857930303576752
1938-12-19,-0.9093981450388138
1938-12-20,-0.9085346244518
1938-12-21,-0.8607260838996289
1938-12-22,-0.7747934531468531
1938-12-23,-0.6649179303602621
1938-12-24,-0.5497775547872576
1938-12-25,-0.4478864478398199
1938-12-26,-0.37180928497002086
1938-12-27,-0.3253396218137825
1938-12-28,-0.3058435103493546
1938-12-29,-0.30997626105017945
1938-12-30,-0.33775187985965205
1938-12-31,-0.39122003201923217
1939-01-01,-0.46974938506252073
1939-01-02,-0.5672151048650753
1939-01-03,-0.6731725008322869
1939-01-04,-0.7755190369893268
1939-01-05,-0.8622402758803926
1939-01-06,-0.9222175849572672
1939-01-07,-0.945817226041693
1939-01-08,-0.9257449425463941
1939-01-09,-0.8588776254630085
1939-01-10,-0.7489142887476578
1939-01-11,-0.6078907131401361
1939-01-12,-0.4541850076271
1939-01-13,-0.306496501951729
1939-01-14,-0.17611470115805883
1939-01-15,-0.06252232513971016
1939-01-16,0.043157656763947075
1939-01-17,0.14813233636335577
1939-01-18,0.24862560913236492
1939-01-19,0.327937710102904
1939-01-20,0.3629528351045589
1939-01-21,0.33528733893625484
1939-01-22,0.24123760441514214
1939-01-23,0.0955557476827603
1939-01-24,-0.07222083350671989
1939-01-25,-0.22673893905046671
1939-01-26,-0.3380433502854368
1939-01-27,-0.3917179445176347
1939-01-28,-0.3934054864082816
1939-01-29,-0.36420730444336935
1939-01-30,-0.328489421894307
1939-01-31,-0.3007594994475328
1939-02-01,-0.27853536388242744
1939-02-02,-0.2438814887236157
1939-02-03,-0.17172949936542375
1939-02-04,-0.04110722047022862
1939-02-05,0.1549973949121775
1939-02-06,0.40476933646517416
1939-02-07,0.6794148123834935
1939-02-08,0.9410276851988959
1939-02-09,1.1538201961924888
1939-02-10,1.2942704561503597
1939-02-11,1.35564152876944
1939-02-12,1.345234675724218
1939-02-13,1.2769947887459636
1939-02-14,1.16425141385416
1939-02-15,1.0162290276779486
1939-02-16,0.8387943165803168
1939-02-17,0.6373662411202209
1939-02-18,0.41940953360868305
1939-02-19,0.19537944840305949
1939-02-20,-0.021866401883712513
1939-02-21,-0.21922141038827936
1939-02-22,-0.38669192719664935
1939-02-23,-0.5200710581931932
1939-02-24,-0.6205399210060966
1939-02-25,-0.6907140609338909
1939-02-26,-0.7300169714190956
1939-02-27,-0.733624741392118
1939-02-28,-0.6966052090487928
1939-03-01,-0.6204021595073487
1939-03-02,-0.5166864898185574
1939-03-03,-0.40516084705065625
1939-03-04,-0.3057519575507905
1939-03-05,-0.22921844398815716
1939-03-06,-0.1719142775799829
1939-03-07,-0.11867737169185576
1939-03-08,-0.05251819594461954
1939-03-09,0.03547532899945498
1939-03-10,0.1425286204017361
1939-03-11,0.2579235046135914
1939-03-12,0.36949933598793683
1939-03-13,0.4677411514474119
1939-03-14,0.5464127117005133
1939-03-15,0.6022694267385578
1939-03-16,0.6355368150180051
1939-03-17,0.6505975435270361
1939-03-18,0.6563318880810368
1939-03-19,0.6662147070477186
1939-03-20,0.6970102489649227
1939-03-21,0.7642196613219737
1939-03-22,0.8746248513618446
1939-03-23,1.0192951142297506
1939-03-24,1.1711398732426441
1939-03-25,1.2896356189478697
1939-03-26,1.3324645609958707
1939-03-27,1.2699608027240232
1939-03-28,1.095481103633868
1939-03-29,0.826591899165086
1939-03-30,0.49762780029379994
1939-03-31,0.14881585795878316
1939-04-01,-0.18288050031727443
1939-04-02,-0.46923798821814233
1939-04-03,-0.693557080051896
1939-04-04,-0.8519043945636449
1939-04-05,-0.952089031147572
1939-04-06,-1.0089300811448407
1939-04-07,-1.0370039651563583
1939-04-08,-1.0450832616260841
1939-04-09,-1.0355226516409746
1939-04-10,-1.0071891495616319
1939-04-11,-0.9578369711043355
1939-04-12,-0.8841521498316391
1939-04-13,-0.7816181038720169
1939-04-14,-0.6466822309961472
1939-04-15,-0.4807540313299017
1939-04-16,-0.2930714042310391
1939-04-17,-0.0998551931207561
1939-04-18,0.08023799195087546
1939-04-19,0.23172529873728387
1939-04-20,0.34631261579533495
1939-04-21,0.42446180755649343
1939-04-22,0.4744107539707618
1939-04-23,0.508413827832953
1939-04-24,0.5375235140906045
1939-04-25,0.5679579682890226
1939-04-26,0.6012709944104595
1939-04-27,0.6376865993555657
1939-04-28,0.6796212733563642
1939-04-29,0.7320438625757969
1939-04-30,0.7988681465983096
1939-05-01,0.878266955949363
1939-05-02,0.9608325584374968
1939-05-03,1.0316902661112142
1939-05-04,1.074670788951673
1939-05-05,1.0762675060933307
1939-05-06,1.0286548435387117
1939-05-07,0.9318049431091564
1939-05-08,0.7940307880387105
1939-05-09,0.6300010948693184
1939-05-10,0.45691762931030244
1939-05-11,0.2909598097898476
1939-05-12,0.14539508515260563
1939-05-13,0.029864450613353813
1939-05-14,-0.05035136273350864
1939-05-15,-0.09522467554765217
1939-05-16,-0.10976953897764795
1939-05-17,-0.10195615744711338
1939-05-18,-0.07973369444558341
1939-05-19,-0.04895665349158933
1939-05-20,-0.013204133051753539
1939-05-21,0.024663014570967493
1939-05-22,0.06060866122262133
1939-05-23,0.08953321001513727
1939-05-24,0.10879874583166761
1939-05-25,0.12300284173940966
1939-05-26,0.1450921469647508
1939-05-27,0.1907159921458388
1939-05-28,0.2682932342314586
1939-05-29,0.3715388635126424
1939-05-30,0.4803168912118535
1939-05-31,0.5698981357168231
1939-06-01,0.6228469004856249
1939-06-02,0.6363992841873378
1939-06-03,0.621618366446673
1939-06-04,0.5954236335223371
1939-06-05,0.5704344354973843
1939-06-06,0.5489050488850585
1939-06-07,0.5242431717062752
1939-06-08,0.4876337830860525
1939-06-09,0.4341732545358089
1939-06-10,0.3655632169489407
1939-06-11,0.2900607625312189
1939-06-12,0.22045886341121523
1939-06-13,0.17000675669863619
1939-06-14,0.14726393750343442
1939-06-15,0.1523039532079032
1939-06-16,0.17585355579787437
1939-06-17,0.2011427390920505
1939-06-18,0.20786221364754004
1939-06-19,0.17823810319957234
1939-06-20,0.10402331729802032
1939-06-21,-0.009136726794586228
1939-06-22,-0.14346704453622167
1939-06-23,-0.276415931875415
1939-06-24,-0.3885234557306916
1939-06-25,-0.46661106406495867
1939-06-26,-0.5018728674253675
1939-06-27,-0.48705551403465985
1939-06-28,-0.41731188832721283
1939-06-29,-0.29499897150372545
1939-06-30,-0.13353788408349737
1939-07-01,0.044574885819553114
1939-07-02,0.21474828718124161
1939-07-03,0.35741802109827625
1939-07-04,0.46214878851181057
1939-07-05,0.5285920603648717
1939-07-06,0.5646822806819798
1939-07-07,0.5821862230111804
1939-07-08,0.5906648003151461
1939-07-09,0.59278869387214
1939-07-10,0.5842706133937937
1939-07-11,0.5588116586584947
1939-07-12,0.5142602795246201
1939-07-13,0.45523834935047663
1939-07-14,0.3907999657784978
1939-07-15,0.329615116171319
1939-07-16,0.27619988804925644
1939-07-17,0.2304447842287164
1939-07-18,0.19042425247493328
1939-07-19,0.15604064869774154
1939-07-20,0.13008751470773822
1939-07-21,0.11555042799550487
1939-07-22,0.11154437544389603
1939-07-23,0.1118372654297295
1939-07-24,0.1079179478968603
1939-07-25,0.0946448904067842
1939-07-26,0.07349750312265901
1939-07-27,0.049775475749828116
1939-07-28,0.02568840405726182
1939-07-29,-0.004270971361074058
1939-07-30,-0.05129924687781291
1939-07-31,-0.12515960300262952
1939-08-01,-0.22713873049714528
1939-08-02,-0.3473973059890776
1939-08-03,-0.4680869592304784
1939-08-04,-0.5702120884859632
1939-08-05,-0.6399821173088595
1939-08-06,-0.6713613328603487
1939-08-07,-0.6649882630794954
1939-08-08,-0.6256197467882361
1939-08-09,-0.5596801217673206
1939-08-10,-0.4732717590148512
1939-08-11,-0.37072235955154
1939-08-12,-0.2541163624472711
1939-08-13,-0.12430648988372588
1939-08-14,0.017252939726680974
1939-08-15,0.1673328443143931
1939-08-16,0.3211293968668475
1939-08-17,0.47345531997093393
1939-08-18,0.620607504714106
1939-08-19,0.7623055556620754
1939-08-20,0.9019236632855663
1939-08-21,1.043481797753451
1939-08-22,1.187046070309719
1939-08-23,1.3268775751605442
1939-08-24,1.454829193863608
1939-08-25,1.5661732189515642
1939-08-26,1.66214338549183
1939-08-27,1.7460350972814707
1939-08-28,1.8154266712063976
1939-08-29,1.8570621579863063
1939-08-30,1.8495803732352618
1939-08-31,1.7729269083147678
1939-09-01,1.6179254247129629
1939-09-02,1.3900606178415997
1939-09-03,1.106477177735993
1939-09-04,0.7891756277318394
1939-09-05,0.45837859238175616
1939-09-06,0.1290399008313362
1939-09-07,-0.18850519807767108
1939-09-08,-0.48535533318569213
1939-09-09,-0.7514652951749715
1939-09-10,-0.9757825380565925
1939-09-11,-1.1483204981170159
1939-09-12,-1.2621521689982176
1939-09-13,-1.314623749413189
1939-09-14,-1.3080268227726621
1939-09-15,-1.249063689885193
1939-09-16,-1.1466013089193925
1939-09-17,-1.0092962019404847
1939-09-18,-0.8455264349489253
1939-09-19,-0.6655580853652963
1939-09-20,-0.4833081498333932
1939-09-21,-0.31561332041070356
1939-09-22,-0.17896758358486764
1939-09-23,-0.08449875190145935
1939-09-24,-0.0328952623293111
1939-09-25,-0.012918365506191118
1939-09-26,-0.006972885575809246
1939-09-27,-0.001874889935514018
1939-09-28,0.0033504370058508037
1939-09-29,-0.000143720320286006
1939-09-30,-0.020216833151886368
1939-10-01,-0.053515876787617336
1939-10-02,-0.08337777995347027
1939-10-03,-0.08654030110750775
1939-10-04,-0.04448672456759127
1939-10-05,0.045815473071614224
1939-10-06,0.16673501969829624
1939-10-07,0.2840643351467373
1939-10-08,0.3599733790197637
1939-10-09,0.3692792938647576
1939-10-10,0.31106337143759644
1939-10-11,0.20955185337912757
1939-10-12,0.10326115398004984
1939-10-13,0.027649960720479885
1939-10-14,0.00016276368226959825
1939-10-15,0.014885386522641583
1939-10-16,0.048154908198309906
1939-10-17,0.0711500454648135
1939-10-18,0.06353813469030396
1939-10-19,0.022441319278120306
1939-10-20,-0.03792879535021536
1939-10-21,-0.09638267876538852
1939-10-22,-0.13833879119044856
1939-10-23,-0.16364388801308316
1939-10-24,-0.18422778465801065
1939-10-25,-0.21504273926695583
1939-10-26,-0.26519641757705503
1939-10-27,-0.33352054429835293
1939-10-28,-0.40902928039927894
1939-10-29,-0.47537309031203634
1939-10-30,-0.5178753479625068
1939-10-31,-0.5302304421390478
1939-11-01,-0.5177448906452914
1939-11-02,-0.4960190031953303
1939-11-03,-0.4859757584036507
1939-11-04,-0.5067050235186858
1939-11-05,-0.5683304168701233
1939-11-06,-0.6683105345732692
1939-11-07,-0.7937549040903322
1939-11-08,-0.9282987613365071
1939-11-09,-1.058738519361819
1939-11-10,-1.1773360582807118
1939-11-11,-1.2795172785232094
1939-11-12,-1.3599551689620772
1939-11-13,-1.4104491314335488
1939-11-14,-1.4209458331634888
1939-11-15,-1.3829510301305468
1939-11-16,-1.2936870376087062
1939-11-17,-1.1591872081419208
1939-11-18,-0.9940893399107036
1939-11-19,-0.816731108712968
1939-11-20,-0.6418031376788609
1939-11-21,-0.47616976633580177
1939-11-22,-0.32103142186301803
1939-11-23,-0.1773629136901767
1939-11-24,-0.04891702664510021
1939-11-25,0.05960298571967455
1939-11-26,0.14699681631042677
1939-11-27,0.2184431815494945
1939-11-28,0.2841670910811806
1939-11-29,0.35484436394879426
1939-11-30,0.43735048059757703
1939-12-01,0.5337621347872094
1939-12-02,0.643462664004452
1939-12-03,0.7653994343710473
1939-12-04,0.8972904358213574
1939-12-05,1.0314864955286898
1939-12-06,1.151551981531316
1939-12-07,1.2345864306075676
1939-12-08,1.2596130600175002
1939-12-09,1.2167068207958038
1939-12-10,1.1114490087767437
1939-12-11,0.9635270324477583
1939-12-12,0.8013139595585665
1939-12-13,0.6544074232241566
1939-12-14,0.5459625514937423
1939-12-15,0.48694116104511775
1939-12-16,0.47392352809807325
1939-12-17,0.4908481736696587
1939-12-18,0.5145457894509735
1939-12-19,0.5230693266699725
1939-12-20,0.5034026861339264
1939-12-21,0.4541989112098152
1939-12-22,0.38270276316722274
1939-12-23,0.2991271134561634
1939-12-24,0.21214285204006572
1939-12-25,0.12676678042621434
1939-12-26,0.044222332077359705
1939-12-27,-0.03686256012867144
1939-12-28,-0.11839662719765683
1939-12-29,-0.20115691407661107
1939-12-30,-0.28501394993658064
1939-12-31,-0.3704683325276748
1940-01-01,-0.4584953089155891
1940-01-02,-0.5474247891523433
1940-01-03,-0.6302599663800447
1940-01-04,-0.6968425946792085
1940-01-05,-0.7400467348804587
1940-01-06,-0.7605377372249315
1940-01-07,-0.7662426634166936
1940-01-08,-0.7674794613761149
1940-01-09,-0.7711114064167779
1940-01-10,-0.7768066806125697
1940-01-11,-0.777032328312276
1940-01-12,-0.7605597605602038
1940-01-13,-0.717555263907793
1940-01-14,-0.6438975393429123
1940-01-15,-0.5431889360997058
1940-01-16,-0.426370864838242
1940-01-17,-0.30952191185511124
1940-01-18,-0.21006983220370007
1940-01-19,-0.141868965090642
1940-01-20,-0.1113238301832432
1940-01-21,-0.11720026319965891
1940-01-22,-0.15426382863340948
1940-01-23,-0.2178423715162674
1940-01-24,-0.3061468950790043
1940-01-25,-0.4192062093001395
1940-01-26,-0.5554237548288941
1940-01-27,-0.7077950647773338
1940-01-28,-0.862025808377566
1940-01-29,-0.998091891116228
1940-01-30,-1.0949953269249528
1940-01-31,-1.1362029392705175
1940-02-01,-1.1130122883806606
1940-02-02,-1.0252712312086214
1940-02-03,-0.880744250929001
1940-02-04,-0.694003432271582
1940-02-05,-0.48468379417270135
1940-02-06,-0.2749209557941358
1940-02-07,-0.0867035194346203
1940-02-08,0.06024179706286127
1940-02-09,0.15130365239763138
1940-02-10,0.18271976196343176
1940-02-11,0.16868044895528062
1940-02-12,0.1435277467759299
1940-02-13,0.15386181941711496
1940-02-14,0.24253270931676696
1940-02-15,0.43215790483452043
1940-02-16,0.715638344517138
1940-02-17,1.056975697151805
1940-02-18,1.4009146967290906
1940-02-19,1.6870490868131414
1940-02-20,1.864415489737315
1940-02-21,1.9037608643008106
1940-02-22,1.8043122581085342
1940-02-23,1.5920565900601813
1940-02-24,1.310051944370508
1940-02-25,1.0052358683236224
1940-02-26,0.7167381783293869
1940-02-27,0.4689572097412504
1940-02-28,0.27115354130640973
1940-02-29,0.12260252111418544
1940-03-01,0.018786080197591634
1940-03-02,-0.04595779927760453
1940-03-03,-0.07925062218511612
1940-03-04,-0.09124975470283252
1940-03-05,-0.09274431794038616
1940-03-06,-0.0922925496524283
1940-03-07,-0.09484361357543943
1940-03-08,-0.1021201757259965
1940-03-09,-0.11314740177882575
1940-03-10,-0.1240136723544233
1940-03-11,-0.12787000345504562
1940-03-12,-0.1169803663290462
1940-03-13,-0.08705596849882662
1940-03-14,-0.04167280197476998
1940-03-15,0.006456461431394903
1940-03-16,0.03941515970448879
1940-03-17,0.042534867312756755
1940-03-18,0.012922030342522553
1940-03-19,-0.03801835545103076
1940-03-20,-0.09051427211726797
1940-03-21,-0.1267168066031728
1940-03-22,-0.13858849129244538
1940-03-23,-0.129865371929409
1940-03-24,-0.11300383164414037
1940-03-25,-0.1031943390277195
1940-03-26,-0.1110664659292188
1940-03-27,-0.13640153170366176
1940-03-28,-0.16608208337133917
1940-03-29,-0.17792896293245236
1940-03-30,-0.1490745978220191
1940-03-31,-0.06552068369774824
1940-04-01,0.07122404979171114
1940-04-02,0.24416114965923702
1940-04-03,0.4278394939579105
1940-04-04,0.5977431591568049
1940-04-05,0.7358980037821168
1940-04-06,0.8311280090822328
1940-04-07,0.8776138017415878
1940-04-08,0.8753537411807556
1940-04-09,0.8319819884428415
1940-04-10,0.7629845589105856
1940-04-11,0.688313480958173
1940-04-12,0.6256729580650503
1940-04-13,0.5829509808108251
1940-04-14,0.5538382610806362
1940-04-15,0.5196642037997984
1940-04-16,0.45705813176940635
1940-04-17,0.3480721038232085
1940-04-18,0.18880334695548995
1940-04-19,-0.006895091037993642
1940-04-20,-0.21062227958595736
1940-04-21,-0.3886100344297883
1940-04-22,-0.5124874142993642
1940-04-23,-0.5664114122476775
1940-04-24,-0.5482337876316834
1940-04-25,-0.46681773869685705
1940-04-26,-0.33931034632159407
1940-04-27,-0.18971007960225655
1940-04-28,-0.04668980834155741
1940-04-29,0.06140841047934277
1940-04-30,0.1137009112149748
1940-05-01,0.10282784176552123
1940-05-02,0.036690484369022544
1940-05-03,-0.06517138796640827
1940-05-04,-0.1783436653222289
1940-05-05,-0.2798243871759046
1940-05-06,-0.3518895502463127
1940-05-07,-0.3842515391950365
1940-05-08,-0.3755793850214863
1940-05-09,-0.3337617683821916
1940-05-10,-0.27315134809971
1940-05-11,-0.20852633168108403
1940-05-12,-0.14867664866210195
1940-05-13,-0.09394519823598492
1940-05-14,-0.03920966601628843
1940-05-15,0.020484705266877942
1940-05-16,0.08569233657779858
1940-05-17,0.15138545764762118
1940-05-18,0.208051822918914
1940-05-19,0.24425922173586173
1940-05-20,0.25096324056752045
1940-05-21,0.22691188545371976
1940-05-22,0.18176902756257568
1940-05-23,0.13306990204840946
1940-05-24,0.09784700009421042
1940-05-25,0.08533098009831995
1940-05-26,0.09617096805647397
1940-05-27,0.1263665868146177
1940-05-28,0.17000294263942228
1940-05-29,0.21867307255983814
1940-05-30,0.26090104375149126
1940-05-31,0.2847263697564818
1940-06-01,0.28263316500972085
1940-06-02,0.2555055733072147
1940-06-03,0.21321356128459834
1940-06-04,0.1718108214015625
1940-06-05,0.14898296994493995
1940-06-06,0.15917887224909433
1940-06-07,0.20911302674383359
1940-06-08,0.29495751975880635
1940-06-09,0.40353525086671493
1940-06-10,0.5174650322137194
1940-06-11,0.6201111177780047
1940-06-12,0.6965439662859196
1940-06-13,0.732118133256825
1940-06-14,0.7132700470060506
1940-06-15,0.632000593306199
1940-06-16,0.49076929419177473
1940-06-17,0.3038457922451017
1940-06-18,0.09399915964075674
1940-06-19,-0.11381193332917029
1940-06-20,-0.29907325515140454
1940-06-21,-0.4501088263994626
1940-06-22,-0.5650234445579403
1940-06-23,-0.6496977340802446
1940-06-24,-0.713703905891204
1940-06-25,-0.7645264416009896
1940-06-26,-0.8015998582947756
1940-06-27,-0.8134290516736531
1940-06-28,-0.7805346856415034
