date,0,1,2,3,4,5,6,7,8,9,10,11,rmm1,rmm2
2001-02-24,-12.0625,-52.609375,12.2109375,-201.99219,-187.10156,130.38281,-101.171875,-293.83594,-10.53125,-15.109375,-67.84375,21.554688,0.19832601,2.46854
2001-02-25,-10.1171875,-51.648438,-111.08594,-182.22656,-178.78125,81.36719000000001,-150.16406,-565.0625,-31.679688,85.046875,-82.11719000000001,7.453125,-0.17211001,2.49933
2001-02-26,15.984375,-12.875,-120.10156,-63.359375,-141.02344,23.742188,-67.58594000000001,-534.53906,-73.28905999999999,143.46094,-105.85156,23.296875,-0.63937998,2.5156099999999997
2001-02-27,117.42969,94.609375,-4.296875,53.296875,-80.66405999999999,58.804688,139.97656,-227.32031,-20.164062,97.3125,-106.5,42.5,-0.99931002,2.36233
2001-02-28,169.125,136.10938000000002,78.47655999999999,106.63281,-51.671875,137.71094,213.42969,12.1171875,44.960938,45.742188,-29.164062,36.726562,-1.24909,1.9861701
2001-03-01,157.10938000000002,124.40625,67.765625,161.58594,-32.132812,215.89062,205.20311999999998,266.0703,36.265625,-4.6953125,66.953125,59.015625,-1.47984,1.65052
2001-03-02,151.03125,137.90625,152.96094,71.28905999999999,118.47656,246.10938,199.4375,286.6953,91.640625,-16.351562,192.5,58.265625,-1.35748,1.26173
2001-03-03,87.99219000000001,128.45311999999998,269.40625,30.960938,209.625,200.58594,169.11719,183.21875,171.92188000000002,21.859375,211.1875,-22.421875,-1.2475100000000001,1.04302
2001-03-04,1.8046875,102.86719000000001,259.79688,61.804688,144.5,147.89844,92.921875,65.08594000000001,173.19531,160.64061999999998,186.21094,-34.992188,-0.97233999,0.99688601
2001-03-05,-37.789062,87.63280999999999,189.11719,-45.203125,55.703125,113.39844,42.851562,21.664062,160.92969,249.83594,195.42969,-21.6875,-0.39032999,0.76332998
2001-03-06,-14.3671875,65.4375,236.65625,-57.25,204.79688000000002,101.015625,78.703125,-13.2421875,197.92969,188.39061999999998,221.39062,9.3984375,-0.032682798799999996,0.72054499
2001-03-07,13.6953125,56.648438,281.79688,-29.34375,175.27344,58.507812,45.734375,-56.382812,244.20312,184.91406,160.96875,14.3984375,0.148248,0.52408701
2001-03-08,-17.117188,27.125,192.75781,70.359375,41.21875,33.226562,33.421875,-19.023438,260.08594,145.26561999999998,101.25780999999999,13.296875,0.28195399,0.15927
2001-03-09,-19.867188,27.054688,-22.523438,64.94530999999999,-47.53125,57.984375,18.226562,126.03906,140.03906,102.50780999999999,115.078125,56.65625,0.121669,-0.36537001
2001-03-10,30.492188,13.9921875,-105.36719,46.453125,-60.8125,68.828125,-11.0703125,146.98438000000002,67.71094000000001,112.69531,165.72656,44.890625,0.0411447994,-0.58802003
2001-03-11,65.296875,12.890625,3.5390625,28.828125,58.5625,90.47655999999999,-51.132812,65.5,113.69531,130.89061999999998,183.76561999999998,-29.90625,0.23327599,-0.50967997
2001-03-12,-5.109375,-59.15625,151.92188000000002,-3.3203125,158.21094,38.390625,-127.47656,34.34375,191.33594,144.83594,163.4375,-72.02344000000001,0.43784499,-0.008530350400000001
2001-03-13,-7.4140625,-96.07030999999999,137.85156,-25.804688,65.546875,-8.484375,-230.40625,208.3125,148.94531,86.328125,75.15625,26.109375,0.32841301,0.37699499999999997
2001-03-14,147.58594,22.585938,10.265625,127.203125,24.039062,28.429688,-120.22656,324.4922,36.351562,22.335938,22.390625,141.32031,0.055823300000000006,0.57421398
2001-03-15,101.96094000000001,85.75780999999999,36.09375,9.7578125,30.109375,81.19530999999999,37.882812,173.20311999999998,23.351562,-55.726562,16.304688,60.164062,-0.27636001,0.50019097
2001-03-16,-11.1796875,3.5703125,124.97656,-230.25781,147.63281,20.054688,-25.445312,10.578125,107.33594,19.414062,7.9140625,-49.484375,-0.0570405982,0.30567399
2001-03-17,-75.47655999999999,-72.00780999999999,67.734375,-297.7578,80.078125,-105.63281,-100.11719000000001,45.335938,78.265625,40.828125,-5.2109375,-83.40625,0.0256156996,0.155369
2001-03-18,-102.921875,-6.328125,-76.46875,-174.21875,-54.414062,-59.976562,-6.8515625,115.125,-33.71875,-10.4453125,-19.90625,-57.953125,-0.10511,0.13953
2001-03-19,-125.40625,3.4453125,-45.9375,-196.03906,-31.382812,50.117188,-29.9375,55.304688,-33.773438,-87.94530999999999,96.90625,-97.65625,-0.32372001,0.14791501
2001-03-20,-207.28125,-119.88281,134.125,-299.1875,71.60155999999999,31.054688,-207.69531,-44.71875,101.89844000000001,-29.875,142.38281,-160.60938000000002,-0.35617,0.153726
2001-03-21,-206.8125,-187.72656,138.94531,-312.0547,18.492188,-56.914062,-295.27344,-80.203125,139.63281,83.47655999999999,84.13280999999999,-145.07811999999998,0.17555501,0.27069601
2001-03-22,-164.53906,-186.98438000000002,-30.640625,-297.4375,-156.48438000000002,-110.59375,-280.45312,-25.5625,14.3984375,74.33594000000001,27.109375,-86.35155999999999,0.170496,0.13952599
2001-03-23,-118.28125,-144.36719,-91.84375,-274.64844,-125.15625,-84.80469000000001,-220.30469,29.257812,-42.25,-40.25,64.36719000000001,-80.63280999999999,0.121575,0.107057
2001-03-24,-95.53905999999999,-138.85156,-22.90625,-335.9453,56.34375,-70.40625,-219.69531,64.02344000000001,45.1875,-55.523438,118.14844,-95.66405999999999,0.170717,0.0401923992
2001-03-25,-99.609375,-119.75781,97.5,-405.4922,160.97656,-82.46094000000001,-229.67188,10.8203125,113.90625,17.09375,65.41405999999999,-113.25,0.260153,0.13201299
2001-03-26,-101.609375,-128.19531,80.625,-437.66405999999995,135.35938000000002,-87.953125,-272.59375,2.390625,116.78125,77.09375,28.648438,-89.765625,0.131079,-0.096968703
2001-03-27,-44.484375,-100.10155999999999,18.148438,-421.89062,71.5625,-36.195312,-270.02344,-3.9375,73.25780999999999,79.30469000000001,4.9296875,-45.640625,-0.0187161993,-0.35238001
2001-03-28,-27.90625,-81.15625,23.898438,-353.23438,83.52344000000001,-4.4921875,-215.38281,-15.2109375,63.03125,26.671875,43.5625,-36.554688,-0.23917,-0.38299
2001-03-29,-147.47656,-192.71875,130.89061999999998,-348.67188,116.265625,-89.6875,-235.53125,-60.273438,112.11719,9.09375,98.57030999999999,-88.36719000000001,-0.12412999999999999,-0.55299002
2001-03-30,-71.296875,-166.36719,114.89844,-170.78906,10.8203125,-92.640625,-158.67188000000002,39.898438,126.546875,13.46875,15.7265625,30.703125,-0.28163999,-0.77210999
2001-03-31,81.234375,-36.890625,4.40625,5.375,-67.59375,-2.8671875,38.664062,111.66406,47.671875,-11.09375,-13.984375,110.515625,-0.28650001,-0.72411001
2001-04-01,22.757812,-12.78125,34.164062,-15.9140625,47.78125,87.015625,49.117188,31.53125,73.49219000000001,-34.585938,78.30469000000001,56.929688,-0.52998,-0.63308001
