,rmm1
1994-01-02,0.13542074
1994-01-03,0.10426822
1994-01-04,-0.031624652
1994-01-05,-0.17054461
1994-01-06,-0.16576996
1994-01-07,-0.07633124
1994-01-08,-0.01991812
1994-01-09,-0.025922762
1994-01-10,-0.12011255
1994-01-11,-0.17898788
1994-01-12,-0.14316729
1994-01-13,-0.14906599
1994-01-14,-0.14965649
1994-01-15,0.04036972
1994-01-16,0.14694509
1994-01-17,0.2015549
1994-01-18,0.15504822
1994-01-19,0.16570565
1994-01-20,0.2814427
1994-01-21,0.36690453
1994-01-22,0.4243821
1994-01-23,0.42983338
1994-01-24,0.46250233
1994-01-25,0.47983497
1994-01-26,0.34718797
1994-01-27,0.102073275
1994-01-28,0.0814846
1994-01-29,-0.010775972
1994-01-30,-0.03391826
1994-01-31,-0.14184433
1994-02-01,-0.31087002
1994-02-02,-0.47803128
1994-02-03,-0.5931698
1994-02-04,-0.5491508
1994-02-05,-0.21168263
1994-02-06,0.22965392
1994-02-07,0.4475343
1994-02-08,0.6454837
1994-02-09,0.7671316
1994-02-10,1.0411428
1994-02-11,1.31528
1994-02-12,1.4364262
1994-02-13,1.5924737
1994-02-14,1.7686294
1994-02-15,1.822221
1994-02-16,1.8005214
1994-02-17,1.8025413
1994-02-18,1.6824833
1994-02-19,1.4606806
1994-02-20,1.2306063
1994-02-21,0.979807
1994-02-22,0.8187004
1994-02-23,0.57776594
1994-02-24,0.30308953
1994-02-25,0.14226198
1994-02-26,0.13481253
1994-02-27,-0.07614555
1994-02-28,-0.2667746
1994-03-01,-0.5453104
1994-03-02,-0.73724455
1994-03-03,-0.9438708
1994-03-04,-1.0706294
1994-03-05,-1.1032543
1994-03-06,-1.0794548
1994-03-07,-0.958861
1994-03-08,-0.7695204
1994-03-09,-0.5500024
1994-03-10,-0.31306967
1994-03-11,-0.17102456
1994-03-12,-0.07397309
1994-03-13,0.06812314
1994-03-14,0.16458172
1994-03-15,0.28639677
1994-03-16,0.3069377
1994-03-17,0.17465088
1994-03-18,0.09552528
1994-03-19,0.080050305
1994-03-20,0.04026582
1994-03-21,-0.009504434
1994-03-22,-0.025570812
1994-03-23,-0.033752516
1994-03-24,-0.048903838
1994-03-25,-0.15952668
1994-03-26,-0.35032865
1994-03-27,-0.5311752
1994-03-28,-0.48242828
1994-03-29,-0.37460342
1994-03-30,-0.27874565
1994-03-31,-0.25147656
1994-04-01,-0.2849979
1994-04-02,-0.28732085
1994-04-03,-0.23538013
1994-04-04,-0.051638067
1994-04-05,0.13709195
1994-04-06,0.2823095
1994-04-07,0.33320585
1994-04-08,0.31884798
1994-04-09,0.21939452
1994-04-10,0.05323728
1994-04-11,0.03730566
1994-04-12,-0.068569876
1994-04-13,-0.36041877
1994-04-14,-0.6302719
1994-04-15,-0.70575583
1994-04-16,-0.6622201
1994-04-17,-0.5100272
1994-04-18,-0.21156166
1994-04-19,-0.044924825
1994-04-20,-0.0048053283
1994-04-21,-0.07710876
1994-04-22,-0.3035237
1994-04-23,-0.606709
1994-04-24,-0.7891055
1994-04-25,-0.83043134
1994-04-26,-0.7786145
1994-04-27,-0.65777
1994-04-28,-0.2707409
1994-04-29,0.27258176
1994-04-30,0.6694951
1994-05-01,0.92192966
1994-05-02,0.9923574
1994-05-03,1.0254899
1994-05-04,0.9349729
1994-05-05,0.8742935
1994-05-06,0.89925414
1994-05-07,0.8688748
1994-05-08,0.8332498
1994-05-09,0.69993514
1994-05-10,0.56005526
1994-05-11,0.31700596
1994-05-12,0.07464324
1994-05-13,-0.22520979
1994-05-14,-0.4624078
1994-05-15,-0.5994061
1994-05-16,-0.76624125
1994-05-17,-0.8333519
1994-05-18,-0.82756877
1994-05-19,-0.8622744
1994-05-20,-0.97966754
1994-05-21,-0.9979868
1994-05-22,-0.8475385
1994-05-23,-0.6053059
1994-05-24,-0.38230947
1994-05-25,-0.22888832
1994-05-26,-0.18930487
1994-05-27,0.053152315
1994-05-28,0.24658237
1994-05-29,0.299147
1994-05-30,0.24164031
1994-05-31,0.23804604
1994-06-01,0.21794657
1994-06-02,0.16187666
1994-06-03,0.011123398
1994-06-04,0.10000085
1994-06-05,0.22646756
1994-06-06,0.47725192
1994-06-07,0.72905856
1994-06-08,0.86195123
1994-06-09,0.99217784
1994-06-10,1.144054
1994-06-11,1.1689482
1994-06-12,1.071946
1994-06-13,0.85370344
1994-06-14,0.57619274
1994-06-15,0.58105683
1994-06-16,0.52955955
1994-06-17,0.5140437
1994-06-18,0.44901988
1994-06-19,0.23791811
1994-06-20,0.06197156
1994-06-21,-0.053625464
1994-06-22,-0.13205798
1994-06-23,-0.10902318
1994-06-24,-0.018921984
1994-06-25,0.034294024
1994-06-26,0.13663869
1994-06-27,0.19638453
1994-06-28,0.23702566
1994-06-29,0.14290705
1994-06-30,0.02774837
1994-07-01,-0.08200472
1994-07-02,-0.22294532
1994-07-03,-0.32668525
1994-07-04,-0.34506395
1994-07-05,-0.3423001
1994-07-06,-0.17203854
1994-07-07,0.08250733
1994-07-08,0.2467982
1994-07-09,0.40580884
1994-07-10,0.5258726
1994-07-11,0.5137687
1994-07-12,0.41054985
1994-07-13,0.16542381
1994-07-14,-0.15301207
1994-07-15,-0.34590182
1994-07-16,-0.49749246
1994-07-17,-0.64552295
1994-07-18,-0.7829343
1994-07-19,-0.84378314
1994-07-20,-0.7941471
1994-07-21,-0.66870236
1994-07-22,-0.55332756
1994-07-23,-0.18347992
1994-07-24,0.0540673
1994-07-25,0.15188436
1994-07-26,0.39577365
1994-07-27,0.6023208
1994-07-28,0.7994216
1994-07-29,0.9101988
1994-07-30,1.010461
1994-07-31,0.95268697
1994-08-01,0.72930604
1994-08-02,0.30231613
1994-08-03,-0.22168112
1994-08-04,-0.5577433
1994-08-05,-0.7909387
1994-08-06,-0.95667493
1994-08-07,-1.0933037
1994-08-08,-1.18909
1994-08-09,-1.1347474
1994-08-10,-0.83994806
1994-08-11,-0.5224021
1994-08-12,-0.34081185
1994-08-13,-0.22965159
1994-08-14,-0.062111497
1994-08-15,0.098210976
1994-08-16,0.10393613
1994-08-17,0.09426047
1994-08-18,0.1226049
1994-08-19,0.057355687
1994-08-20,-0.030090475
1994-08-21,-0.07045997
1994-08-22,-0.13093053
1994-08-23,-0.2811975
1994-08-24,-0.3224317
1994-08-25,-0.17299567
1994-08-26,0.00896034
1994-08-27,0.14574565
1994-08-28,0.16659729
1994-08-29,0.15127015
1994-08-30,0.15057276
1994-08-31,0.187388
1994-09-01,0.35824046
1994-09-02,0.47311264
1994-09-03,0.5731848
1994-09-04,0.5902393
1994-09-05,0.5352034
1994-09-06,0.4911553
1994-09-07,0.39562753
1994-09-08,0.3018236
1994-09-09,0.21887411
1994-09-10,0.19716735
1994-09-11,0.20853303
1994-09-12,0.2762235
1994-09-13,0.38604945
1994-09-14,0.5904082
1994-09-15,0.74014074
1994-09-16,0.699173
1994-09-17,0.4440663
1994-09-18,-0.05889839
1994-09-19,-0.77871233
1994-09-20,-1.2952349
1994-09-21,-1.6671268
1994-09-22,-1.9974685
1994-09-23,-2.191712
1994-09-24,-2.1614935
1994-09-25,-2.0403464
1994-09-26,-1.9013755
1994-09-27,-1.7044777
1994-09-28,-1.7270571
1994-09-29,-1.842742
1994-09-30,-1.8669474
1994-10-01,-1.7543883
1994-10-02,-1.6245968
1994-10-03,-1.538022
1994-10-04,-1.4659616
1994-10-05,-1.2301581
1994-10-06,-1.1627779
1994-10-07,-1.0299067
1994-10-08,-0.9387225
1994-10-09,-0.8049971
1994-10-10,-0.65417665
1994-10-11,-0.483978
1994-10-12,-0.40255192
1994-10-13,-0.4726933
1994-10-14,-0.54064244
1994-10-15,-0.744541
1994-10-16,-0.84864783
1994-10-17,-0.83583593
1994-10-18,-0.7397341
1994-10-19,-0.4902313
1994-10-20,-0.11952306
1994-10-21,0.029154448
1994-10-22,0.061560623
1994-10-23,0.09320148
1994-10-24,0.19927634
1994-10-25,0.28832823
1994-10-26,0.5084576
1994-10-27,0.52327335
1994-10-28,0.35728282
1994-10-29,0.054484658
1994-10-30,-0.19926922
1994-10-31,-0.3944839
1994-11-01,-0.5492574
1994-11-02,-0.6795064
1994-11-03,-0.756305
1994-11-04,-0.6686031
1994-11-05,-0.7068328
1994-11-06,-0.8062496
1994-11-07,-0.72078013
1994-11-08,-0.5945151
1994-11-09,-0.41927615
1994-11-10,-0.25809827
1994-11-11,-0.0703581
1994-11-12,0.085189156
1994-11-13,0.13849452
1994-11-14,0.12411222
1994-11-15,0.022196634
1994-11-16,-0.11106238
1994-11-17,-0.21614368
1994-11-18,-0.27202162
1994-11-19,-0.21731932
1994-11-20,-0.117644474
1994-11-21,-0.021566516
1994-11-22,0.13807522
1994-11-23,0.2811902
1994-11-24,0.49943545
1994-11-25,0.67930776
1994-11-26,0.8243426
1994-11-27,0.9635859
1994-11-28,1.142014
1994-11-29,1.3080741
1994-11-30,1.5514029
1994-12-01,1.6141982
1994-12-02,1.6352314
1994-12-03,1.673724
1994-12-04,1.6110411
1994-12-05,1.5588712
1994-12-06,1.5464036
1994-12-07,1.5900564
1994-12-08,1.7321203
1994-12-09,1.767649
1994-12-10,1.6956942
1994-12-11,1.7195103
1994-12-12,1.6887689
1994-12-13,1.6092995
1994-12-14,1.5091851
1994-12-15,1.4144176
1994-12-16,1.2881616
1994-12-17,0.9742275
1994-12-18,0.50671875
1994-12-19,0.1890168
1994-12-20,-0.06026359
1994-12-21,-0.23140772
1994-12-22,-0.49048522
1994-12-23,-0.87358797
1994-12-24,-1.2303362
1994-12-25,-1.3520684
1994-12-26,-1.4445448
1994-12-27,-1.3676512
1994-12-28,-0.9373078
1994-12-29,-0.5545479
1994-12-30,-0.26793554
1994-12-31,-0.092053905
1995-01-01,-0.026712561
1995-01-02,0.02207877
1995-01-03,-0.024908086
1995-01-04,-0.013892977
1995-01-05,-0.057462312
1995-01-06,-0.102680445
1995-01-07,-0.12533589
1995-01-08,-0.121703714
1995-01-09,-0.11824
1995-01-10,-0.04804495
1995-01-11,0.12152816
1995-01-12,0.35706767
1995-01-13,0.68645525
1995-01-14,0.9210822
1995-01-15,1.0259854
1995-01-16,1.0205363
1995-01-17,1.0036852
1995-01-18,1.06537
1995-01-19,1.3876805
1995-01-20,1.5162493
1995-01-21,1.5350649
1995-01-22,1.7346649
1995-01-23,1.8398644
1995-01-24,1.7038181
1995-01-25,1.4661026
1995-01-26,1.2420847
1995-01-27,0.7012214
1995-01-28,0.34243333
1995-01-29,0.007587759
1995-01-30,-0.10394715
1995-01-31,-0.2842034
1995-02-01,-0.4188879
1995-02-02,-0.51373464
1995-02-03,-0.40274844
1995-02-04,-0.33205757
1995-02-05,-0.15449132
1995-02-06,-0.016709356
1995-02-07,0.09351497
1995-02-08,0.2519267
1995-02-09,0.47925892
1995-02-10,0.6969068
1995-02-11,0.88198173
1995-02-12,0.9753369
1995-02-13,1.0798259
1995-02-14,1.0747035
1995-02-15,0.9516206
1995-02-16,0.7530433
1995-02-17,0.44775298
1995-02-18,0.10327926
1995-02-19,-0.10455012
1995-02-20,-0.31228074
1995-02-21,-0.3817242
1995-02-22,-0.35936537
1995-02-23,-0.19562556
1995-02-24,0.07234308
1995-02-25,0.30284354
1995-02-26,0.5531157
1995-02-27,0.9545369
1995-02-28,1.243079
1995-03-01,1.5889649
1995-03-02,1.8050065
1995-03-03,1.7602642
1995-03-04,1.702302
1995-03-05,1.5793184
1995-03-06,1.2885801
1995-03-07,0.99776524
1995-03-08,0.65566885
1995-03-09,0.22653574
1995-03-10,-0.23282628
1995-03-11,-0.5239868
1995-03-12,-0.78117293
1995-03-13,-1.0264038
1995-03-14,-1.317653
1995-03-15,-1.497616
1995-03-16,-1.5275863
1995-03-17,-1.4050511
1995-03-18,-1.4182022
1995-03-19,-1.5244155
1995-03-20,-1.5931123
1995-03-21,-1.5387354
1995-03-22,-1.4552591
1995-03-23,-1.2095187
1995-03-24,-0.86349106
1995-03-25,-0.47920108
1995-03-26,-0.30063042
1995-03-27,-0.1996436
1995-03-28,0.07082553
1995-03-29,0.22253455
1995-03-30,0.36708012
1995-03-31,0.6440832
1995-04-01,0.88867724
1995-04-02,1.0489135
1995-04-03,1.1566364
1995-04-04,1.182695
1995-04-05,1.0903189
1995-04-06,0.96151626
1995-04-07,0.81594956
1995-04-08,0.52993846
1995-04-09,0.2179234
1995-04-10,-0.09481244
1995-04-11,-0.28663602
1995-04-12,-0.3449019
1995-04-13,-0.44886515
1995-04-14,-0.5494455
1995-04-15,-0.69824576
1995-04-16,-0.941758
1995-04-17,-1.1425302
1995-04-18,-1.2701025
1995-04-19,-1.2786591
1995-04-20,-1.144363
1995-04-21,-0.9545705
1995-04-22,-0.7912811
1995-04-23,-0.75457513
1995-04-24,-0.80265915
1995-04-25,-0.91341627
1995-04-26,-1.0754225
1995-04-27,-1.2080102
1995-04-28,-1.3602479
1995-04-29,-1.3401427
1995-04-30,-1.2953808
1995-05-01,-1.1785531
1995-05-02,-1.0308862
1995-05-03,-0.9069618
1995-05-04,-0.8836527
1995-05-05,-0.7378012
1995-05-06,-0.5032392
1995-05-07,-0.20509072
1995-05-08,0.11414082
1995-05-09,0.26068783
1995-05-10,0.5224875
1995-05-11,0.6758529
1995-05-12,0.64551145
1995-05-13,0.5417477
1995-05-14,0.2382772
1995-05-15,-0.2681439
1995-05-16,-0.53905135
1995-05-17,-0.6261301
1995-05-18,-0.7424047
1995-05-19,-0.9763726
1995-05-20,-1.2624817
1995-05-21,-1.4695876
1995-05-22,-1.52047
1995-05-23,-1.5372741
1995-05-24,-1.51514
1995-05-25,-1.4034123
1995-05-26,-1.345381
1995-05-27,-1.2165334
1995-05-28,-1.2388192
1995-05-29,-1.1204047
1995-05-30,-0.92197347
1995-05-31,-0.708315
1995-06-01,-0.5529241
1995-06-02,-0.41830954
1995-06-03,-0.32050708
1995-06-04,-0.14062877
1995-06-05,-0.09859821
1995-06-06,-0.0908761
1995-06-07,-0.062120445
1995-06-08,0.010977874
1995-06-09,0.034250617
1995-06-10,0.14331019
1995-06-11,0.118846156
1995-06-12,0.1581144
1995-06-13,0.20964299
1995-06-14,0.18491043
1995-06-15,0.40377328
1995-06-16,0.48875502
1995-06-17,0.26594314
1995-06-18,0.039068315
1995-06-19,-0.054842204
1995-06-20,-0.2818353
1995-06-21,-0.5990896
1995-06-22,-0.83685267
1995-06-23,-0.94500434
1995-06-24,-0.8457146
1995-06-25,-0.690643
1995-06-26,-0.5143589
1995-06-27,-0.44694173
1995-06-28,-0.4411514
1995-06-29,-0.43985948
1995-06-30,-0.41380718
1995-07-01,-0.3241521
1995-07-02,-0.20437388
1995-07-03,-0.019393226
1995-07-04,0.14802437
1995-07-05,0.34696075
1995-07-06,0.5753534
1995-07-07,0.6685153
1995-07-08,0.6588818
1995-07-09,0.5499336
1995-07-10,0.40156713
1995-07-11,0.19262254
1995-07-12,0.020178586
1995-07-13,-0.19416331
1995-07-14,-0.34387895
1995-07-15,-0.46721807
1995-07-16,-0.64471126
1995-07-17,-0.840743
1995-07-18,-1.0780597
1995-07-19,-1.2776709
1995-07-20,-1.260081
1995-07-21,-1.2496227
1995-07-22,-1.2564641
1995-07-23,-1.1684948
1995-07-24,-1.1422431
1995-07-25,-0.90237975
1995-07-26,-0.6511678
1995-07-27,-0.55799323
1995-07-28,-0.61919224
1995-07-29,-0.6672179
1995-07-30,-0.7152549
1995-07-31,-0.62763405
1995-08-01,-0.45364428
1995-08-02,-0.282371
1995-08-03,-0.17136471
1995-08-04,-0.11791305
1995-08-05,-0.17155057
1995-08-06,-0.35044912
1995-08-07,-0.6097496
1995-08-08,-0.9967096
1995-08-09,-1.2676473
1995-08-10,-1.5475787
1995-08-11,-1.7851908
1995-08-12,-1.8398783
1995-08-13,-1.7353003
1995-08-14,-1.4778721
1995-08-15,-1.1474525
1995-08-16,-0.8467094
1995-08-17,-0.6369757
1995-08-18,-0.4626556
1995-08-19,-0.39514568
1995-08-20,-0.29385728
1995-08-21,-0.19221877
1995-08-22,-0.11353074
1995-08-23,-0.0049924087
1995-08-24,0.20956896
1995-08-25,0.44862872
1995-08-26,0.76553226
1995-08-27,1.0060061
1995-08-28,1.2599399
1995-08-29,1.3976862
1995-08-30,1.4528321
1995-08-31,1.420723
1995-09-01,1.2765268
1995-09-02,1.0836939
1995-09-03,0.844703
1995-09-04,0.6233532
1995-09-05,0.4258695
1995-09-06,0.23332506
1995-09-07,0.030756526
1995-09-08,-0.10813825
1995-09-09,-0.2268546
1995-09-10,-0.28399664
1995-09-11,-0.2517953
1995-09-12,-0.10632357
1995-09-13,0.008374734
1995-09-14,0.12954645
1995-09-15,0.20073445
1995-09-16,0.25630793
1995-09-17,0.2865555
1995-09-18,0.3281398
1995-09-19,0.36385068
1995-09-20,0.25748017
1995-09-21,0.16106369
1995-09-22,0.12217322
1995-09-23,0.09719805
1995-09-24,0.094472416
1995-09-25,0.16244596
1995-09-26,0.21105702
1995-09-27,0.19742152
1995-09-28,0.18368198
1995-09-29,0.14559318
1995-09-30,0.15406805
1995-10-01,0.2835676
1995-10-02,0.41255817
1995-10-03,0.3785682
1995-10-04,0.24729261
1995-10-05,0.073752396
1995-10-06,0.01292724
1995-10-07,-0.046191067
1995-10-08,-0.13285942
1995-10-09,-0.2337599
1995-10-10,-0.3442518
1995-10-11,-0.34082496
1995-10-12,-0.31577206
1995-10-13,-0.32361734
1995-10-14,-0.3553469
1995-10-15,-0.2617511
1995-10-16,-0.19045936
1995-10-17,-0.15572552
1995-10-18,-0.055331007
1995-10-19,0.075686276
1995-10-20,0.15899748
1995-10-21,0.13883342
1995-10-22,0.13529332
1995-10-23,0.086071
1995-10-24,0.08077488
1995-10-25,0.054132894
1995-10-26,0.053521648
1995-10-27,0.18953332
1995-10-28,0.40772945
1995-10-29,0.60503185
1995-10-30,0.7885709
1995-10-31,0.9355258
1995-11-01,1.1309032
1995-11-02,1.2990832
1995-11-03,1.4851718
1995-11-04,1.4732991
1995-11-05,1.3794014
1995-11-06,1.1722411
1995-11-07,0.9412564
1995-11-08,0.7460875
1995-11-09,0.62807477
1995-11-10,0.5293385
1995-11-11,0.3666856
1995-11-12,0.33554727
1995-11-13,0.28957045
1995-11-14,0.4319761
1995-11-15,0.5915637
1995-11-16,0.78053486
1995-11-17,0.9169568
1995-11-18,1.0450444
1995-11-19,1.166666
1995-11-20,1.2961814
1995-11-21,1.3996558
1995-11-22,1.300444
1995-11-23,1.120975
1995-11-24,0.77220964
1995-11-25,0.24929461
1995-11-26,-0.2133869
1995-11-27,-0.3589904
1995-11-28,-0.2565975
1995-11-29,-0.264967
1995-11-30,-0.20809312
1995-12-01,-0.13333663
1995-12-02,0.064842686
1995-12-03,0.23880008
1995-12-04,0.3537536
1995-12-05,0.33649445
1995-12-06,0.31870311
1995-12-07,0.37491605
1995-12-08,0.27994576
1995-12-09,0.011082956
1995-12-10,-0.41803417
1995-12-11,-0.66095996
1995-12-12,-1.0525684
1995-12-13,-1.2444034
1995-12-14,-1.2244778
1995-12-15,-1.1885669
1995-12-16,-1.0811354
1995-12-17,-0.80680263
1995-12-18,-0.47549868
1995-12-19,-0.33933553
1995-12-20,-0.33431646
1995-12-21,-0.41913766
1995-12-22,-0.50659716
1995-12-23,-0.36938974
1995-12-24,-0.30441225
1995-12-25,-0.2399484
1995-12-26,-0.23016392
1995-12-27,-0.2615954
1995-12-28,-0.3533818
1995-12-29,-0.55546117
1995-12-30,-0.8229339
1995-12-31,-1.0312309
1996-01-01,-1.1536219
1996-01-02,-0.96224964
1996-01-03,-0.5463441
1996-01-04,-0.27196288
1996-01-05,-0.06374833
1996-01-06,0.11712508
1996-01-07,0.26875636
1996-01-08,0.3870599
1996-01-09,0.39679757
1996-01-10,0.2621965
1996-01-11,-0.027779685
1996-01-12,-0.24299581
1996-01-13,-0.33073598
1996-01-14,-0.42301908
1996-01-15,-0.5106871
1996-01-16,-0.6098271
1996-01-17,-0.663535
1996-01-18,-0.4770873
1996-01-19,-0.22692405
1996-01-20,0.15345074
1996-01-21,0.44438007
1996-01-22,0.57837737
1996-01-23,0.61517763
1996-01-24,0.65360594
1996-01-25,0.64248735
1996-01-26,0.5917528
1996-01-27,0.4785471
1996-01-28,0.36604938
1996-01-29,0.23036574
1996-01-30,0.082913846
1996-01-31,-0.005069146
1996-02-01,0.028071525
1996-02-02,0.19662964
1996-02-03,0.13877493
1996-02-04,0.121556334
1996-02-05,0.11756585
1996-02-06,-0.088237464
1996-02-07,-0.19896454
1996-02-08,-0.27303007
1996-02-09,-0.37139836
1996-02-10,-0.42296526
1996-02-11,-0.30980146
1996-02-12,-0.11453043
1996-02-13,0.024686104
1996-02-14,0.039092913
1996-02-15,0.08232399
1996-02-16,0.09989601
1996-02-17,0.012332748
1996-02-18,-0.141219
1996-02-19,-0.33087343
1996-02-20,-0.40449247
1996-02-21,-0.25830862
1996-02-22,-0.049915537
1996-02-23,0.14654508
1996-02-24,0.2806938
1996-02-25,0.37055954
1996-02-26,0.47412428
1996-02-27,0.5709168
1996-02-28,0.5859414
1996-02-29,0.45542505
1996-03-01,0.19999099
1996-03-02,0.13179214
1996-03-03,0.11636751
1996-03-04,0.18108724
1996-03-05,0.19549796
1996-03-06,0.311618
1996-03-07,0.34262332
1996-03-08,0.22316878
1996-03-09,0.03811992
1996-03-10,-0.11646469
1996-03-11,-0.540038
1996-03-12,-0.9671175
1996-03-13,-1.0717742
1996-03-14,-1.2554554
1996-03-15,-1.4154503
1996-03-16,-1.4281421
1996-03-17,-1.3344682
1996-03-18,-0.89249694
1996-03-19,-0.35138348
1996-03-20,-0.1362911
1996-03-21,-0.014677132
1996-03-22,-0.013916949
1996-03-23,0.12257229
1996-03-24,0.35565665
1996-03-25,0.607581
1996-03-26,0.884555
1996-03-27,1.2813885
1996-03-28,1.6603298
1996-03-29,1.9692714
1996-03-30,2.0368376
1996-03-31,1.859235
1996-04-01,1.7203048
1996-04-02,1.5612102
1996-04-03,1.4196754
1996-04-04,1.2501035
1996-04-05,1.0588273
1996-04-06,0.98109543
1996-04-07,0.9284417
1996-04-08,0.86917865
1996-04-09,0.71760535
1996-04-10,0.6437156
1996-04-11,0.37686118
1996-04-12,0.077294774
1996-04-13,-0.07528474
1996-04-14,0.021479113
1996-04-15,0.07678313
1996-04-16,0.14723307
1996-04-17,0.1665955
1996-04-18,0.12918441
1996-04-19,0.105371416
1996-04-20,0.14398517
1996-04-21,0.20967384
1996-04-22,0.33467707
1996-04-23,0.4937009
1996-04-24,0.654846
1996-04-25,0.79775155
1996-04-26,0.8984637
1996-04-27,0.89408636
1996-04-28,0.9359542
1996-04-29,0.98406875
1996-04-30,1.0095154
1996-05-01,1.0370345
1996-05-02,1.0178013
1996-05-03,1.0184889
1996-05-04,1.05086
1996-05-05,0.9635336
1996-05-06,0.8433384
1996-05-07,0.55129373
1996-05-08,0.23379451
1996-05-09,-0.066090435
1996-05-10,-0.3623686
1996-05-11,-0.48598942
1996-05-12,-0.56030506
1996-05-13,-0.62532526
1996-05-14,-0.8372128
1996-05-15,-1.0889692
1996-05-16,-1.2017121
1996-05-17,-1.2406671
1996-05-18,-1.30523
1996-05-19,-1.4059024
1996-05-20,-1.5353475
1996-05-21,-1.6285765
1996-05-22,-1.6082543
1996-05-23,-1.5240718
1996-05-24,-1.434381
1996-05-25,-1.3054377
1996-05-26,-1.098361
1996-05-27,-0.8507465
1996-05-28,-0.62919724
1996-05-29,-0.5058829
1996-05-30,-0.49239936
1996-05-31,-0.50484407
1996-06-01,-0.45299363
1996-06-02,-0.3568373
1996-06-03,-0.23264267
1996-06-04,0.067439586
1996-06-05,0.488788
1996-06-06,0.9743854
1996-06-07,1.3543462
1996-06-08,1.4749691
1996-06-09,1.4568641
1996-06-10,1.3575222
1996-06-11,1.2368438
1996-06-12,1.064175
1996-06-13,1.0362719
1996-06-14,0.9880468
1996-06-15,0.831957
1996-06-16,0.71644294
1996-06-17,0.5794269
1996-06-18,0.48439315
1996-06-19,0.4102755
1996-06-20,0.13518262
1996-06-21,-0.22563411
1996-06-22,-0.5475361
1996-06-23,-0.8398838
1996-06-24,-1.1196856
1996-06-25,-1.4037527
1996-06-26,-1.5760098
1996-06-27,-1.6768012
1996-06-28,-1.6152542
1996-06-29,-1.5077305
1996-06-30,-1.4468206
1996-07-01,-1.3917525
1996-07-02,-1.2909055
1996-07-03,-1.2067572
1996-07-04,-0.90286267
1996-07-05,-0.630949
1996-07-06,-0.36401692
1996-07-07,-0.057306886
1996-07-08,0.09078237
1996-07-09,0.25694028
1996-07-10,0.49779427
1996-07-11,0.77626425
1996-07-12,1.004255
1996-07-13,1.0790977
1996-07-14,1.0204163
1996-07-15,0.95132816
1996-07-16,0.86112916
1996-07-17,0.8051842
1996-07-18,0.67828447
1996-07-19,0.6466388
1996-07-20,0.6038004
1996-07-21,0.6500527
1996-07-22,0.6617106
1996-07-23,0.6729063
1996-07-24,0.66256714
1996-07-25,0.68219817
1996-07-26,0.8326433
1996-07-27,1.0400239
1996-07-28,0.991889
1996-07-29,0.88363695
1996-07-30,0.6696231
1996-07-31,0.45422944
1996-08-01,0.34046397
1996-08-02,0.30249766
1996-08-03,0.24420074
1996-08-04,0.11544127
1996-08-05,0.0669618
1996-08-06,-0.03292834
1996-08-07,-0.3116313
1996-08-08,-0.4736062
1996-08-09,-0.69382757
1996-08-10,-0.9916111
1996-08-11,-1.1694158
1996-08-12,-1.2248244
1996-08-13,-1.1940565
1996-08-14,-0.99484324
1996-08-15,-0.731764
1996-08-16,-0.42128006
1996-08-17,-0.14135064
1996-08-18,-0.02325075
1996-08-19,0.051405407
1996-08-20,0.0587748
1996-08-21,-0.026429536
1996-08-22,-0.094530925
1996-08-23,-0.031691954
1996-08-24,-0.036805198
1996-08-25,0.016208602
1996-08-26,-0.013809988
1996-08-27,-0.07130524
1996-08-28,0.11478702
1996-08-29,0.24631922
1996-08-30,0.35956725
1996-08-31,0.40767905
1996-09-01,0.266767
1996-09-02,0.12830095
1996-09-03,0.043148927
1996-09-04,0.062372327
1996-09-05,0.23007849
1996-09-06,0.39671838
1996-09-07,0.56854576
1996-09-08,0.9650184
1996-09-09,1.2251182
1996-09-10,1.3471794
1996-09-11,1.5557748
1996-09-12,1.6500313
1996-09-13,1.6077136
1996-09-14,1.5524743
1996-09-15,1.5147458
1996-09-16,1.5285809
1996-09-17,1.5316741
1996-09-18,1.535378
1996-09-19,1.5185233
1996-09-20,1.5087366
1996-09-21,1.4797629
1996-09-22,1.2802871
1996-09-23,1.0071753
1996-09-24,0.538668
1996-09-25,0.2595769
1996-09-26,0.31107843
1996-09-27,0.48131695
1996-09-28,0.6007126
1996-09-29,0.6414928
1996-09-30,0.55285585
1996-10-01,0.49486572
1996-10-02,0.3328415
1996-10-03,0.16439897
1996-10-04,0.060678154
1996-10-05,-0.0010360088
1996-10-06,-0.011999223
1996-10-07,-0.12096323
1996-10-08,-0.16777112
1996-10-09,-0.21264565
1996-10-10,-0.26044664
1996-10-11,-0.3508701
1996-10-12,-0.39179644
1996-10-13,-0.39670578
1996-10-14,-0.2341951
1996-10-15,-0.078921385
1996-10-16,-0.032260835
1996-10-17,0.09406537
1996-10-18,0.3504529
1996-10-19,0.5985691
1996-10-20,0.6940149
1996-10-21,0.7178019
1996-10-22,0.7033099
1996-10-23,0.6978397
1996-10-24,0.7384254
1996-10-25,0.74672246
1996-10-26,0.7173632
1996-10-27,0.74251926
1996-10-28,0.90143365
1996-10-29,1.025139
1996-10-30,1.1881164
1996-10-31,1.3606868
1996-11-01,1.4631851
1996-11-02,1.5828446
1996-11-03,1.7480781
1996-11-04,1.7646832
1996-11-05,1.6973548
1996-11-06,1.4520767
1996-11-07,1.389007
1996-11-08,1.2381476
1996-11-09,0.91648054
